rna_0,rna_1
8.595709,41.18345
23.004482,-12.992997
194.28865,15.223128
20.289362,-12.172023
-21.36873,-13.125643
3.6961896,42.141293
-21.411068,0.75027007
-18.62696,-10.07845
11.238126,36.066162
-19.858814,0.16015854
-27.068974,-14.226388
-22.212723,-0.7896035
0.5744801,34.58398
144.96335,20.474657
100.66717,28.926817
3.5484564,35.60385
11.512607,33.712746
10.492544,34.551815
14.834102,34.034466
22.634647,-12.29405
-1.7739407,-12.279979
2.990905,38.76001
3.622833,37.568974
-1.9811889,-28.447735
3.209195,45.399803
7.3048286,44.21825
18.23759,36.59924
-20.343485,-1.1111517
0.685268,34.85823
2.467605,39.938858
3.5873978,43.943413
-22.520102,-0.3981309
197.01625,18.65052
-29.144642,-10.617575
-20.52839,-5.315847
2.5912373,-44.54084
4.439355,29.348478
-19.83343,-5.759976
-25.357958,-0.97784233
0.36781922,47.469315
2.2868066,39.558037
-27.016455,-18.447224
17.171513,-5.7343855
-28.348822,-7.992589
19.439995,-9.547762
23.548916,35.631836
195.33038,18.357004
23.202799,-18.388115
90.930824,47.64472
135.01256,16.138327
-0.40742055,-35.481544
23.765928,-16.011988
20.328644,-3.4240153
20.057823,-13.04182
-27.191761,-0.72151107
21.380028,41.28126
-23.388025,-12.642853
1.0641226,46.728565
-21.022434,-6.6981697
-8.879916,-20.55536
18.353344,-13.991377
-22.04411,-12.731346
-17.771227,-6.184227
-21.379435,-5.527109
-18.603104,-8.122313
18.262812,-15.562168
23.402384,-0.37630057
34.97501,38.75133
25.083559,-17.904428
-30.810162,-12.759418
12.431536,36.089188
-7.0427246,-22.661362
-27.032925,-8.403002
167.80789,22.892208
16.307005,35.027187
0.8855152,30.876978
3.7371156,43.66857
96.73647,9.886511
-22.285183,-2.9629126
-6.383184,-21.533401
-31.792948,-13.909898
0.99736744,36.552696
-0.83774287,41.754227
-9.2417965,-16.657867
-10.345531,-12.109864
-19.22549,-2.6316054
119.91393,26.365564
4.010422,32.754692
-7.5097413,-24.187277
57.165356,54.470924
-1.946355,-31.095827
44.41931,48.106445
9.074052,36.23453
-19.89861,-1.915416
24.83523,-17.167534
18.775051,-5.5131083
3.0041187,34.44351
24.828444,-14.289719
-7.1434145,-19.564346
-19.074732,-12.35488
-20.574839,-10.623578
38.849125,48.92173
-22.519007,-12.266358
95.26836,16.319914
-20.67418,-8.039348
12.808177,37.08498
